x_km,y_km,src
2.978,39.775,map2_clean
3.04,39.774,map2_clean
3.082,39.774,map2_clean
3.144,39.774,map2_clean
3.186,39.773,map2_clean
3.227,39.773,map2_clean
3.289,39.773,map2_clean
3.331,39.772,map2_clean
3.393,39.772,map2_clean
3.435,39.771,map2_clean
3.476,39.771,map2_clean
1.076,39.773,map2_clean
1.138,39.772,map2_clean
1.18,39.772,map2_clean
1.242,39.771,map2_clean
1.284,39.771,map2_clean
1.346,39.771,map2_clean
1.387,39.77,map2_clean
1.429,39.77,map2_clean
1.491,39.77,map2_clean
1.533,39.769,map2_clean
2.722,39.76,map2_clean
2.743,39.76,map2_clean
2.784,39.76,map2_clean
2.826,39.759,map2_clean
1.069,39.739,map2_clean
2.86,39.725,map2_clean
2.881,39.725,map2_clean
2.943,39.725,map2_clean
2.985,39.724,map2_clean
3.026,39.724,map2_clean
3.089,39.724,map2_clean
3.13,39.723,map2_clean
3.192,39.723,map2_clean
3.234,39.723,map2_clean
3.275,39.722,map2_clean
3.338,39.722,map2_clean
3.379,39.721,map2_clean
3.441,39.721,map2_clean
1.041,39.723,map2_clean
1.083,39.722,map2_clean
1.145,39.722,map2_clean
1.187,39.721,map2_clean
1.228,39.721,map2_clean
1.29,39.721,map2_clean
1.332,39.72,map2_clean
1.394,39.72,map2_clean
1.436,39.72,map2_clean
1.477,39.719,map2_clean
1.539,39.719,map2_clean
2.667,39.71,map2_clean
2.688,39.71,map2_clean
2.729,39.71,map2_clean
2.791,39.709,map2_clean
1.021,39.689,map2_clean
2.805,39.675,map2_clean
2.826,39.675,map2_clean
2.888,39.675,map2_clean
2.93,39.675,map2_clean
2.992,39.674,map2_clean
3.033,39.674,map2_clean
3.075,39.673,map2_clean
3.137,39.673,map2_clean
3.179,39.673,map2_clean
3.241,39.672,map2_clean
3.282,39.672,map2_clean
3.345,39.671,map2_clean
3.386,39.671,map2_clean
3.428,39.671,map2_clean
1.041,39.672,map2_clean
1.083,39.672,map2_clean
1.145,39.671,map2_clean
1.187,39.671,map2_clean
1.228,39.671,map2_clean
1.29,39.67,map2_clean
1.332,39.67,map2_clean
1.394,39.67,map2_clean
1.436,39.669,map2_clean
1.477,39.669,map2_clean
1.539,39.668,map2_clean
2.653,39.66,map2_clean
2.694,39.66,map2_clean
2.736,39.659,map2_clean
2.625,39.627,map2_clean
2.77,39.625,map2_clean
2.791,39.625,map2_clean
2.833,39.625,map2_clean
2.895,39.624,map2_clean
2.936,39.624,map2_clean
2.978,39.624,map2_clean
3.04,39.623,map2_clean
3.082,39.623,map2_clean
3.144,39.623,map2_clean
3.185,39.622,map2_clean
3.227,39.622,map2_clean
3.289,39.621,map2_clean
0.806,39.624,map2_clean
1.062,39.622,map2_clean
1.083,39.622,map2_clean
1.145,39.621,map2_clean
1.187,39.621,map2_clean
1.228,39.62,map2_clean
1.29,39.62,map2_clean
1.332,39.62,map2_clean
1.394,39.619,map2_clean
1.436,39.619,map2_clean
1.477,39.618,map2_clean
1.539,39.618,map2_clean
2.611,39.61,map2_clean
2.632,39.61,map2_clean
2.694,39.609,map2_clean
2.57,39.593,map2_clean
0.772,39.59,map2_clean
2.84,39.574,map2_clean
2.881,39.574,map2_clean
2.943,39.574,map2_clean
2.985,39.573,map2_clean
3.026,39.573,map2_clean
3.088,39.573,map2_clean
3.13,39.572,map2_clean
3.192,39.572,map2_clean
3.234,39.571,map2_clean
3.51,39.569,map2_clean
1.069,39.571,map2_clean
1.09,39.571,map2_clean
1.131,39.571,map2_clean
1.193,39.57,map2_clean
1.235,39.57,map2_clean
1.276,39.57,map2_clean
1.339,39.569,map2_clean
1.38,39.569,map2_clean
1.442,39.568,map2_clean
1.484,39.568,map2_clean
1.546,39.568,map2_clean
2.514,39.56,map2_clean
2.535,39.56,map2_clean
2.577,39.56,map2_clean
2.639,39.559,map2_clean
2.68,39.559,map2_clean
2.743,39.558,map2_clean
2.784,39.558,map2_clean
2.452,39.544,map2_clean
3.282,39.538,map2_clean
3.344,39.537,map2_clean
0.716,39.54,map2_clean
2.418,39.527,map2_clean
2.667,39.525,map2_clean
2.687,39.525,map2_clean
2.729,39.525,map2_clean
2.791,39.524,map2_clean
2.833,39.524,map2_clean
2.888,39.524,map2_clean
2.929,39.523,map2_clean
2.992,39.523,map2_clean
3.033,39.523,map2_clean
3.075,39.522,map2_clean
3.137,39.522,map2_clean
3.178,39.522,map2_clean
3.241,39.521,map2_clean
3.282,39.521,map2_clean
3.344,39.52,map2_clean
1.097,39.521,map2_clean
1.138,39.52,map2_clean
1.18,39.52,map2_clean
1.242,39.52,map2_clean
1.283,39.519,map2_clean
1.346,39.519,map2_clean
1.387,39.518,map2_clean
1.429,39.518,map2_clean
1.491,39.518,map2_clean
1.532,39.517,map2_clean
2.39,39.511,map2_clean
2.431,39.51,map2_clean
2.494,39.51,map2_clean
2.535,39.51,map2_clean
2.577,39.509,map2_clean
2.362,39.494,map2_clean
1.594,39.483,map2_clean
2.749,39.474,map2_clean
2.978,39.473,map2_clean
3.04,39.472,map2_clean
3.081,39.472,map2_clean
3.144,39.471,map2_clean
3.185,39.471,map2_clean
1.11,39.47,map2_clean
1.131,39.47,map2_clean
1.193,39.47,map2_clean
1.235,39.469,map2_clean
1.276,39.469,map2_clean
1.339,39.468,map2_clean
1.38,39.468,map2_clean
1.442,39.468,map2_clean
1.484,39.467,map2_clean
1.546,39.467,map2_clean
1.588,39.467,map2_clean
2.341,39.461,map2_clean
2.383,39.46,map2_clean
2.445,39.46,map2_clean
2.487,39.46,map2_clean
2.528,39.459,map2_clean
2.59,39.459,map2_clean
2.632,39.459,map2_clean
2.694,39.458,map2_clean
1.636,39.433,map2_clean
2.576,39.425,map2_clean
2.639,39.425,map2_clean
2.68,39.425,map2_clean
3.005,39.422,map2_clean
3.026,39.422,map2_clean
3.088,39.421,map2_clean
3.13,39.421,map2_clean
3.192,39.421,map2_clean
1.089,39.42,map2_clean
1.131,39.42,map2_clean
1.193,39.419,map2_clean
1.235,39.419,map2_clean
1.276,39.419,map2_clean
1.338,39.418,map2_clean
1.38,39.418,map2_clean
1.442,39.417,map2_clean
1.484,39.417,map2_clean
1.546,39.416,map2_clean
1.587,39.416,map2_clean
1.629,39.416,map2_clean
2.307,39.411,map2_clean
2.327,39.411,map2_clean
2.39,39.41,map2_clean
2.431,39.41,map2_clean
2.493,39.409,map2_clean
2.535,39.409,map2_clean
1.062,39.387,map2_clean
1.684,39.382,map2_clean
2.646,39.374,map2_clean
3.088,39.371,map2_clean
3.13,39.371,map2_clean
1.055,39.37,map2_clean
1.076,39.37,map2_clean
1.138,39.369,map2_clean
1.179,39.369,map2_clean
1.242,39.368,map2_clean
1.283,39.368,map2_clean
1.345,39.368,map2_clean
1.387,39.367,map2_clean
1.428,39.367,map2_clean
1.491,39.367,map2_clean
1.532,39.366,map2_clean
1.594,39.366,map2_clean
1.636,39.365,map2_clean
1.677,39.365,map2_clean
2.314,39.36,map2_clean
2.334,39.36,map2_clean
2.376,39.36,map2_clean
2.438,39.359,map2_clean
2.48,39.359,map2_clean
2.542,39.358,map2_clean
2.583,39.358,map2_clean
1.733,39.331,map2_clean
2.473,39.325,map2_clean
2.493,39.325,map2_clean
2.535,39.325,map2_clean
2.576,39.325,map2_clean
1.034,39.32,map2_clean
1.076,39.319,map2_clean
1.138,39.319,map2_clean
1.179,39.319,map2_clean
1.242,39.318,map2_clean
1.283,39.318,map2_clean
1.345,39.317,map2_clean
1.387,39.317,map2_clean
1.428,39.317,map2_clean
1.49,39.316,map2_clean
1.532,39.316,map2_clean
1.594,39.315,map2_clean
1.636,39.315,map2_clean
1.677,39.315,map2_clean
1.739,39.314,map2_clean
2.286,39.31,map2_clean
2.327,39.31,map2_clean
2.39,39.309,map2_clean
1.781,39.297,map2_clean
2.265,39.277,map2_clean
2.431,39.275,map2_clean
2.493,39.275,map2_clean
2.535,39.275,map2_clean
2.576,39.274,map2_clean
1.027,39.269,map2_clean
1.089,39.269,map2_clean
1.131,39.269,map2_clean
1.193,39.268,map2_clean
1.235,39.268,map2_clean
1.276,39.267,map2_clean
1.338,39.267,map2_clean
1.38,39.267,map2_clean
1.442,39.266,map2_clean
1.484,39.266,map2_clean
1.546,39.265,map2_clean
1.587,39.265,map2_clean
1.629,39.265,map2_clean
1.691,39.264,map2_clean
1.733,39.264,map2_clean
1.795,39.263,map2_clean
2.272,39.26,map2_clean
2.293,39.26,map2_clean
2.334,39.259,map2_clean
2.376,39.259,map2_clean
1.013,39.253,map2_clean
1.836,39.23,map2_clean
2.369,39.225,map2_clean
2.389,39.225,map2_clean
2.431,39.225,map2_clean
2.493,39.225,map2_clean
2.535,39.224,map2_clean
0.972,39.219,map2_clean
0.992,39.219,map2_clean
1.034,39.219,map2_clean
1.096,39.218,map2_clean
1.138,39.218,map2_clean
1.179,39.218,map2_clean
1.241,39.217,map2_clean
1.283,39.217,map2_clean
1.345,39.217,map2_clean
1.387,39.216,map2_clean
1.428,39.216,map2_clean
1.49,39.215,map2_clean
1.532,39.215,map2_clean
1.594,39.215,map2_clean
1.636,39.214,map2_clean
1.677,39.214,map2_clean
1.739,39.214,map2_clean
1.781,39.213,map2_clean
1.843,39.213,map2_clean
2.251,39.21,map2_clean
2.293,39.209,map2_clean
2.327,39.175,map2_clean
2.389,39.175,map2_clean
2.431,39.175,map2_clean
2.493,39.174,map2_clean
2.535,39.174,map2_clean
0.958,39.169,map2_clean
0.979,39.169,map2_clean
1.041,39.168,map2_clean
1.082,39.168,map2_clean
1.144,39.168,map2_clean
1.186,39.167,map2_clean
1.227,39.167,map2_clean
1.29,39.167,map2_clean
1.331,39.166,map2_clean
1.393,39.166,map2_clean
1.435,39.165,map2_clean
1.476,39.165,map2_clean
1.539,39.165,map2_clean
1.58,39.164,map2_clean
1.642,39.164,map2_clean
1.684,39.164,map2_clean
1.746,39.163,map2_clean
1.788,39.163,map2_clean
1.829,39.162,map2_clean
2.23,39.159,map2_clean
2.293,39.159,map2_clean
1.878,39.145,map2_clean
2.272,39.125,map2_clean
2.293,39.125,map2_clean
2.334,39.125,map2_clean
2.376,39.125,map2_clean
2.438,39.124,map2_clean
2.479,39.124,map2_clean
0.93,39.119,map2_clean
0.992,39.118,map2_clean
1.034,39.118,map2_clean
1.096,39.118,map2_clean
1.138,39.117,map2_clean
1.179,39.117,map2_clean
1.241,39.117,map2_clean
1.283,39.116,map2_clean
1.345,39.116,map2_clean
1.386,39.115,map2_clean
1.428,39.115,map2_clean
1.49,39.115,map2_clean
1.532,39.114,map2_clean
1.594,39.114,map2_clean
1.635,39.114,map2_clean
1.677,39.113,map2_clean
1.739,39.113,map2_clean
1.781,39.112,map2_clean
1.843,39.112,map2_clean
1.884,39.112,map2_clean
2.223,39.109,map2_clean
0.916,39.085,map2_clean
2.355,39.074,map2_clean
2.375,39.074,map2_clean
2.438,39.074,map2_clean
2.479,39.074,map2_clean
0.909,39.069,map2_clean
0.93,39.069,map2_clean
0.992,39.068,map2_clean
1.034,39.068,map2_clean
1.096,39.067,map2_clean
1.137,39.067,map2_clean
1.179,39.067,map2_clean
1.241,39.066,map2_clean
1.283,39.066,map2_clean
1.345,39.065,map2_clean
1.386,39.065,map2_clean
1.428,39.065,map2_clean
1.49,39.064,map2_clean
1.532,39.064,map2_clean
1.594,39.064,map2_clean
1.635,39.063,map2_clean
1.677,39.063,map2_clean
1.739,39.062,map2_clean
1.781,39.062,map2_clean
1.843,39.062,map2_clean
1.884,39.061,map2_clean
2.209,39.059,map2_clean
2.23,39.059,map2_clean
2.292,39.058,map2_clean
1.926,39.044,map2_clean
2.216,39.025,map2_clean
2.237,39.025,map2_clean
2.279,39.025,map2_clean
2.341,39.024,map2_clean
2.382,39.024,map2_clean
2.445,39.023,map2_clean
0.881,39.019,map2_clean
0.944,39.018,map2_clean
0.985,39.018,map2_clean
1.027,39.017,map2_clean
1.089,39.017,map2_clean
1.13,39.017,map2_clean
1.193,39.016,map2_clean
1.234,39.016,map2_clean
1.276,39.016,map2_clean
1.338,39.015,map2_clean
1.379,39.015,map2_clean
1.442,39.014,map2_clean
1.483,39.014,map2_clean
1.545,39.014,map2_clean
1.587,39.013,map2_clean
1.628,39.013,map2_clean
1.691,39.012,map2_clean
1.732,39.012,map2_clean
1.794,39.012,map2_clean
1.836,39.011,map2_clean
1.877,39.011,map2_clean
1.94,39.01,map2_clean
0.861,39.002,map2_clean
2.175,38.975,map2_clean
2.258,38.974,map2_clean
2.279,38.974,map2_clean
2.341,38.974,map2_clean
2.382,38.974,map2_clean
0.854,38.968,map2_clean
0.895,38.968,map2_clean
0.937,38.968,map2_clean
0.978,38.967,map2_clean
1.04,38.967,map2_clean
1.082,38.967,map2_clean
1.144,38.966,map2_clean
1.186,38.966,map2_clean
1.227,38.966,map2_clean
1.289,38.965,map2_clean
1.331,38.965,map2_clean
1.393,38.964,map2_clean
1.435,38.964,map2_clean
1.476,38.964,map2_clean
1.538,38.963,map2_clean
1.58,38.963,map2_clean
1.642,38.962,map2_clean
1.684,38.962,map2_clean
1.746,38.962,map2_clean
1.787,38.961,map2_clean
1.829,38.961,map2_clean
1.891,38.96,map2_clean
1.933,38.96,map2_clean
2.161,38.958,map2_clean
2.182,38.958,map2_clean
2.14,38.925,map2_clean
2.182,38.925,map2_clean
2.244,38.924,map2_clean
2.285,38.924,map2_clean
2.327,38.924,map2_clean
2.389,38.923,map2_clean
0.833,38.918,map2_clean
0.895,38.918,map2_clean
0.937,38.917,map2_clean
0.978,38.917,map2_clean
1.04,38.917,map2_clean
1.082,38.916,map2_clean
1.144,38.916,map2_clean
1.186,38.916,map2_clean
1.227,38.915,map2_clean
1.289,38.915,map2_clean
1.331,38.914,map2_clean
1.393,38.914,map2_clean
1.435,38.914,map2_clean
1.476,38.913,map2_clean
1.538,38.913,map2_clean
1.58,38.913,map2_clean
1.642,38.912,map2_clean
1.684,38.912,map2_clean
1.746,38.911,map2_clean
1.787,38.911,map2_clean
1.829,38.911,map2_clean
1.891,38.91,map2_clean
1.933,38.91,map2_clean
2.106,38.908,map2_clean
0.805,38.902,map2_clean
1.988,38.893,map2_clean
2.175,38.874,map2_clean
2.195,38.874,map2_clean
2.237,38.874,map2_clean
2.278,38.874,map2_clean
0.791,38.868,map2_clean
0.833,38.868,map2_clean
0.895,38.867,map2_clean
0.937,38.867,map2_clean
0.978,38.867,map2_clean
1.04,38.866,map2_clean
1.082,38.866,map2_clean
1.144,38.865,map2_clean
1.186,38.865,map2_clean
1.227,38.865,map2_clean
1.289,38.864,map2_clean
1.331,38.864,map2_clean
1.393,38.864,map2_clean
1.435,38.863,map2_clean
1.476,38.863,map2_clean
1.538,38.862,map2_clean
1.58,38.862,map2_clean
1.642,38.862,map2_clean
1.684,38.861,map2_clean
1.746,38.861,map2_clean
1.787,38.861,map2_clean
1.829,38.86,map2_clean
1.891,38.86,map2_clean
1.933,38.859,map2_clean
1.995,38.859,map2_clean
2.057,38.858,map2_clean
2.078,38.858,map2_clean
1.995,38.825,map2_clean
2.036,38.825,map2_clean
2.078,38.825,map2_clean
2.14,38.824,map2_clean
2.181,38.824,map2_clean
2.244,38.823,map2_clean
0.771,38.818,map2_clean
0.791,38.818,map2_clean
0.833,38.817,map2_clean
0.895,38.817,map2_clean
0.937,38.817,map2_clean
0.978,38.816,map2_clean
1.04,38.816,map2_clean
1.082,38.816,map2_clean
1.144,38.815,map2_clean
1.186,38.815,map2_clean
1.227,38.814,map2_clean
1.289,38.814,map2_clean
1.331,38.814,map2_clean
1.393,38.813,map2_clean
1.435,38.813,map2_clean
1.476,38.813,map2_clean
1.538,38.812,map2_clean
1.58,38.812,map2_clean
1.642,38.811,map2_clean
1.683,38.811,map2_clean
1.746,38.81,map2_clean
1.787,38.81,map2_clean
1.829,38.81,map2_clean
1.891,38.809,map2_clean
1.932,38.809,map2_clean
1.946,38.775,map2_clean
1.988,38.775,map2_clean
2.029,38.775,map2_clean
2.092,38.774,map2_clean
2.133,38.774,map2_clean
2.195,38.773,map2_clean
0.777,38.768,map2_clean
0.84,38.767,map2_clean
0.881,38.767,map2_clean
0.943,38.766,map2_clean
0.985,38.766,map2_clean
1.026,38.766,map2_clean
1.089,38.765,map2_clean
1.13,38.765,map2_clean
1.192,38.764,map2_clean
1.234,38.764,map2_clean
1.296,38.764,map2_clean
1.338,38.763,map2_clean
1.379,38.763,map2_clean
1.441,38.762,map2_clean
1.483,38.762,map2_clean
1.545,38.762,map2_clean
1.587,38.761,map2_clean
1.628,38.761,map2_clean
1.69,38.761,map2_clean
1.732,38.76,map2_clean
1.794,38.76,map2_clean
1.836,38.759,map2_clean
1.877,38.759,map2_clean
0.77,38.751,map2_clean
1.884,38.725,map2_clean
1.946,38.725,map2_clean
1.988,38.725,map2_clean
2.029,38.724,map2_clean
2.091,38.724,map2_clean
2.403,38.722,map2_clean
0.757,38.717,map2_clean
0.777,38.717,map2_clean
0.84,38.717,map2_clean
0.881,38.716,map2_clean
0.943,38.716,map2_clean
0.985,38.716,map2_clean
1.026,38.715,map2_clean
1.089,38.715,map2_clean
1.13,38.714,map2_clean
1.192,38.714,map2_clean
1.234,38.714,map2_clean
1.296,38.713,map2_clean
1.338,38.713,map2_clean
1.379,38.713,map2_clean
1.441,38.712,map2_clean
1.483,38.712,map2_clean
1.545,38.711,map2_clean
1.587,38.711,map2_clean
1.628,38.711,map2_clean
1.69,38.71,map2_clean
1.732,38.71,map2_clean
1.794,38.709,map2_clean
1.836,38.709,map2_clean
1.842,38.675,map2_clean
1.884,38.675,map2_clean
1.946,38.675,map2_clean
1.988,38.674,map2_clean
0.736,38.667,map2_clean
0.777,38.667,map2_clean
0.84,38.666,map2_clean
0.881,38.666,map2_clean
0.943,38.666,map2_clean
0.985,38.665,map2_clean
1.026,38.665,map2_clean
1.089,38.664,map2_clean
1.13,38.664,map2_clean
1.192,38.664,map2_clean
1.234,38.663,map2_clean
1.296,38.663,map2_clean
1.337,38.663,map2_clean
1.379,38.662,map2_clean
1.441,38.662,map2_clean
1.483,38.661,map2_clean
1.545,38.661,map2_clean
1.586,38.661,map2_clean
1.628,38.66,map2_clean
1.69,38.66,map2_clean
1.732,38.659,map2_clean
1.794,38.659,map2_clean
1.787,38.625,map2_clean
1.828,38.625,map2_clean
1.891,38.625,map2_clean
1.932,38.624,map2_clean
0.75,38.617,map2_clean
0.791,38.616,map2_clean
0.833,38.616,map2_clean
0.895,38.616,map2_clean
0.936,38.615,map2_clean
0.985,38.615,map2_clean
1.026,38.615,map2_clean
1.088,38.614,map2_clean
1.13,38.614,map2_clean
1.192,38.613,map2_clean
1.234,38.613,map2_clean
1.296,38.612,map2_clean
1.337,38.612,map2_clean
1.379,38.612,map2_clean
1.441,38.611,map2_clean
1.483,38.611,map2_clean
1.545,38.611,map2_clean
1.586,38.61,map2_clean
1.628,38.61,map2_clean
1.69,38.609,map2_clean
1.732,38.609,map2_clean
0.743,38.566,map2_clean
0.784,38.566,map2_clean
0.826,38.566,map2_clean
0.888,38.565,map2_clean
0.929,38.565,map2_clean
1.026,38.564,map2_clean
1.088,38.564,map2_clean
1.13,38.563,map2_clean
1.192,38.563,map2_clean
1.234,38.563,map2_clean
1.296,38.562,map2_clean
1.337,38.562,map2_clean
1.379,38.561,map2_clean
1.441,38.561,map2_clean
1.483,38.561,map2_clean
0.743,38.516,map2_clean
0.784,38.516,map2_clean
0.846,38.515,map2_clean
0.888,38.515,map2_clean
1.047,38.514,map2_clean
1.088,38.513,map2_clean
1.13,38.513,map2_clean
1.192,38.512,map2_clean
1.234,38.512,map2_clean
1.296,38.512,map2_clean
1.337,38.511,map2_clean
1.379,38.511,map2_clean
0.729,38.466,map2_clean
0.791,38.465,map2_clean
0.832,38.465,map2_clean
0.895,38.464,map2_clean
1.081,38.463,map2_clean
1.144,38.462,map2_clean
1.185,38.462,map2_clean
1.227,38.462,map2_clean
1.289,38.461,map2_clean
1.33,38.461,map2_clean
0.846,38.414,map2_clean
0.888,38.414,map2_clean
1.102,38.412,map2_clean
1.144,38.412,map2_clean
1.185,38.412,map2_clean
1.227,38.411,map2_clean
1.289,38.411,map2_clean
1.33,38.411,map2_clean
1.123,38.362,map2_clean
1.143,38.362,map2_clean
1.185,38.361,map2_clean
1.226,38.361,map2_clean
1.289,38.361,map2_clean
1.15,38.311,map2_clean
1.192,38.311,map2_clean
1.233,38.311,map2_clean
1.282,38.277,map2_clean
1.178,38.261,map2_clean
1.24,38.26,map2_clean
1.282,38.26,map2_clean
1.219,38.21,map2_clean
1.24,38.21,map2_clean
1.282,38.21,map2_clean
1.268,38.159,map2_clean
1.288,38.159,map2_clean
1.33,38.142,map2_clean
1.337,38.125,map2_clean
1.378,38.125,map2_clean
1.413,38.074,map2_clean
1.44,38.074,map2_clean
1.475,38.023,map2_clean
3.01,38.012,map2_clean
3.031,38.011,map2_clean
1.496,37.973,map2_clean
2.92,37.962,map2_clean
2.941,37.962,map2_clean
2.983,37.961,map2_clean
3.045,37.961,map2_clean
3.086,37.927,map2_clean
2.969,37.911,map2_clean
2.99,37.911,map2_clean
3.072,37.91,map2_clean
3.093,37.91,map2_clean
2.989,37.861,map2_clean
3.031,37.86,map2_clean
3.093,37.86,map2_clean
2.969,37.827,map2_clean
2.955,37.811,map2_clean
2.976,37.81,map2_clean
3.038,37.81,map2_clean
3.01,37.76,map2_clean
3.031,37.76,map2_clean
3.486,37.001,map2_clean
3.188,36.684,map2_clean
3.23,36.65,map2_clean
3.278,36.364,map2_clean
3.299,36.314,map2_clean
3.326,36.297,map2_clean
3.34,36.263,map2_clean
3.582,36.127,map2_clean
3.575,36.093,map2_clean
3.485,35.792,map2_clean
3.471,35.708,map2_clean
3.492,35.708,map2_clean
3.478,35.674,map2_clean
3.491,35.607,map2_clean
3.484,35.557,map2_clean
2.148,33.972,map2_clean
2.196,33.971,map2_clean
2.182,33.921,map2_clean
2.182,33.871,map2_clean
2.21,33.82,map2_clean
2.23,33.82,map2_clean
2.21,33.77,map2_clean
2.23,33.77,map2_clean
4.194,33.755,map2_clean
4.236,33.737,map2_clean
4.194,33.721,map2_clean
4.236,33.721,map2_clean
2.223,33.719,map2_clean
2.244,33.719,map2_clean
2.285,33.702,map2_clean
2.327,33.685,map2_clean
4.215,33.67,map2_clean
4.236,33.67,map2_clean
2.237,33.669,map2_clean
2.299,33.668,map2_clean
2.341,33.668,map2_clean
2.223,33.652,map2_clean
4.215,33.62,map2_clean
4.236,33.62,map2_clean
2.23,33.618,map2_clean
2.375,33.617,map2_clean
2.444,33.6,map2_clean
2.223,33.585,map2_clean
2.493,33.583,map2_clean
4.236,33.57,map2_clean
2.237,33.568,map2_clean
2.437,33.567,map2_clean
2.479,33.566,map2_clean
2.534,33.549,map2_clean
2.244,33.518,map2_clean
2.465,33.516,map2_clean
2.278,33.484,map2_clean
2.237,33.467,map2_clean
2.278,33.467,map2_clean
2.652,33.464,map2_clean
2.237,33.417,map2_clean
2.278,33.417,map2_clean
2.472,33.415,map2_clean
2.23,33.367,map2_clean
2.479,33.365,map2_clean
2.278,33.349,map2_clean
1.967,33.318,map2_clean
2.237,33.316,map2_clean
2.278,33.316,map2_clean
2.223,33.3,map2_clean
2.499,33.297,map2_clean
2.23,33.266,map2_clean
2.492,33.264,map2_clean
2.223,33.249,map2_clean
2.216,33.216,map2_clean
2.236,33.215,map2_clean
2.209,33.165,map2_clean
2.229,33.165,map2_clean
2.216,33.115,map2_clean
2.236,33.115,map2_clean
2.209,33.065,map2_clean
2.229,33.064,map2_clean
2.202,33.014,map2_clean
2.236,32.997,map2_clean
2.181,32.964,map2_clean
2.658,32.944,map2_clean
2.181,32.914,map2_clean
2.651,32.91,map2_clean
2.167,32.88,map2_clean
2.174,32.863,map2_clean
2.194,32.863,map2_clean
2.651,32.86,map2_clean
2.174,32.813,map2_clean
2.194,32.813,map2_clean
2.637,32.793,map2_clean
2.153,32.763,map2_clean
2.194,32.762,map2_clean
2.63,32.759,map2_clean
2.609,32.742,map2_clean
2.146,32.712,map2_clean
2.187,32.712,map2_clean
2.602,32.692,map2_clean
2.125,32.662,map2_clean
2.146,32.662,map2_clean
2.568,32.659,map2_clean
2.588,32.659,map2_clean
2.554,32.625,map2_clean
2.575,32.625,map2_clean
2.125,32.612,map2_clean
2.146,32.612,map2_clean
2.097,32.562,map2_clean
2.139,32.561,map2_clean
2.526,32.558,map2_clean
2.519,32.525,map2_clean
2.09,32.511,map2_clean
2.132,32.511,map2_clean
3.086,32.487,map2_clean
2.097,32.461,map2_clean
2.498,32.458,map2_clean
2.484,32.424,map2_clean
2.069,32.411,map2_clean
2.09,32.411,map2_clean
2.464,32.391,map2_clean
2.457,32.374,map2_clean
2.477,32.374,map2_clean
2.056,32.361,map2_clean
2.076,32.36,map2_clean
2.45,32.324,map2_clean
2.042,32.31,map2_clean
2.083,32.31,map2_clean
2.021,32.294,map2_clean
2.436,32.274,map2_clean
2.0,32.26,map2_clean
2.422,32.257,map2_clean
2.422,32.223,map2_clean
1.958,32.21,map2_clean
1.979,32.21,map2_clean
2.401,32.173,map2_clean
1.938,32.16,map2_clean
1.917,32.143,map2_clean
2.38,32.123,map2_clean
1.889,32.11,map2_clean
2.373,32.106,map2_clean
1.868,32.077,map2_clean
1.827,32.06,map2_clean
1.799,32.027,map2_clean
2.339,32.023,map2_clean
1.792,32.01,map2_clean
1.834,32.01,map2_clean
2.325,31.989,map2_clean
2.345,31.972,map2_clean
1.744,31.96,map2_clean
1.688,31.927,map2_clean
2.283,31.922,map2_clean
1.695,31.91,map2_clean
2.345,31.905,map2_clean
2.255,31.889,map2_clean
1.668,31.877,map2_clean
1.661,31.86,map2_clean
1.681,31.86,map2_clean
1.619,31.827,map2_clean
2.248,31.822,map2_clean
1.612,31.81,map2_clean
1.633,31.81,map2_clean
2.276,31.805,map2_clean
2.241,31.771,map2_clean
1.577,31.743,map2_clean
1.114,31.595,map2_clean
1.135,31.595,map2_clean
1.107,31.562,map2_clean
1.128,31.562,map2_clean
1.065,31.512,map2_clean
1.086,31.512,map2_clean
1.051,31.462,map2_clean
1.079,31.445,map2_clean
1.031,31.411,map2_clean
1.01,31.395,map2_clean
1.01,31.361,map2_clean
1.031,31.361,map2_clean
0.954,31.328,map2_clean
0.961,31.311,map2_clean
0.982,31.311,map2_clean
0.934,31.261,map2_clean
0.892,31.228,map2_clean
0.885,31.211,map2_clean
0.864,31.194,map2_clean
0.837,31.161,map2_clean
0.823,31.127,map2_clean
0.788,31.111,map2_clean
0.83,31.111,map2_clean
0.747,31.061,map2_clean
0.788,31.061,map2_clean
0.712,31.028,map2_clean
0.712,31.011,map2_clean
0.733,31.011,map2_clean
0.67,30.961,map2_clean
0.691,30.961,map2_clean
0.726,30.943,map2_clean
0.663,30.91,map2_clean
0.684,30.91,map2_clean
0.726,30.91,map2_clean
0.795,30.893,map2_clean
0.622,30.877,map2_clean
0.622,30.86,map2_clean
0.753,30.859,map2_clean
0.795,30.859,map2_clean
0.788,30.825,map2_clean
0.587,30.81,map2_clean
0.753,30.809,map2_clean
0.712,30.792,map2_clean
0.753,30.775,map2_clean
0.587,30.76,map2_clean
0.566,30.743,map2_clean
0.532,30.71,map2_clean
0.525,30.676,map2_clean
0.518,30.66,map2_clean
0.497,30.609,map2_clean
0.462,30.593,map2_clean
0.428,30.56,map2_clean
0.393,30.543,map2_clean
0.372,30.526,map2_clean
0.345,30.51,map2_clean
0.386,30.51,map2_clean
0.303,30.46,map2_clean
0.276,30.41,map2_clean
-0.056,30.395,map2_clean
-0.015,30.395,map2_clean
0.262,30.393,map2_clean
-0.022,30.362,map2_clean
0.262,30.359,map2_clean
0.234,30.309,map2_clean
1.596,30.282,map2_clean
1.589,30.265,map2_clean
0.206,30.259,map2_clean
0.227,30.259,map2_clean
