x_km,y_km
1.428,38.796
1.448,38.796
1.469,38.796
1.49,38.796
1.511,38.796
1.531,38.795
1.552,38.795
1.573,38.795
1.594,38.795
1.614,38.795
1.635,38.795
1.656,38.794
1.677,38.794
1.697,38.794
1.718,38.794
1.739,38.794
1.76,38.794
1.78,38.793
1.801,38.793
1.822,38.793
1.843,38.793
1.863,38.793
1.884,38.793
1.905,38.792
1.926,38.792
1.946,38.792
1.967,38.792
1.988,38.792
2.009,38.792
2.029,38.792
2.05,38.791
2.071,38.791
2.092,38.791
2.112,38.791
2.133,38.791
2.154,38.791
2.175,38.79
2.195,38.79
2.216,38.79
0.784,38.784
0.805,38.784
0.826,38.784
0.847,38.784
0.867,38.784
0.888,38.783
0.909,38.783
0.93,38.783
0.95,38.783
0.971,38.783
0.992,38.783
1.013,38.783
1.033,38.782
1.054,38.782
1.075,38.782
1.096,38.782
1.116,38.782
1.137,38.782
1.158,38.781
1.179,38.781
1.199,38.781
1.22,38.781
1.241,38.781
1.262,38.781
1.282,38.78
1.303,38.78
1.324,38.78
1.345,38.78
1.365,38.78
1.386,38.78
1.407,38.78
1.428,38.779
1.448,38.779
1.469,38.779
1.49,38.779
1.511,38.779
1.531,38.779
1.552,38.778
1.573,38.778
1.594,38.778
1.614,38.778
1.635,38.778
1.656,38.778
1.677,38.777
1.697,38.777
1.718,38.777
1.739,38.777
1.76,38.777
1.78,38.777
1.801,38.776
1.822,38.776
1.843,38.776
1.863,38.776
1.884,38.776
1.905,38.776
1.926,38.776
1.946,38.775
1.967,38.775
1.988,38.775
2.009,38.775
2.029,38.775
2.05,38.775
2.071,38.774
2.092,38.774
2.112,38.774
2.133,38.774
2.154,38.774
2.175,38.774
2.195,38.773
0.777,38.768
0.798,38.767
0.819,38.767
0.84,38.767
0.86,38.767
0.881,38.767
0.902,38.767
0.923,38.766
0.943,38.766
0.964,38.766
0.985,38.766
1.006,38.766
1.026,38.766
1.047,38.765
1.068,38.765
1.089,38.765
1.109,38.765
1.13,38.765
1.151,38.765
1.172,38.765
1.192,38.764
1.213,38.764
1.234,38.764
1.255,38.764
1.275,38.764
1.296,38.764
1.317,38.763
1.338,38.763
1.358,38.763
1.379,38.763
1.4,38.763
1.421,38.763
1.441,38.762
1.462,38.762
1.483,38.762
1.504,38.762
1.524,38.762
1.545,38.762
1.566,38.761
1.587,38.761
1.607,38.761
1.628,38.761
1.649,38.761
1.67,38.761
1.69,38.761
1.711,38.76
1.732,38.76
1.753,38.76
1.773,38.76
1.794,38.76
1.815,38.76
1.836,38.759
1.856,38.759
1.877,38.759
1.898,38.759
1.919,38.759
1.939,38.759
1.96,38.758
1.981,38.758
2.002,38.758
2.022,38.758
2.043,38.758
2.064,38.758
2.085,38.758
2.105,38.757
2.126,38.757
2.147,38.757
2.168,38.757
0.77,38.751
0.791,38.751
0.812,38.75
0.833,38.75
0.853,38.75
0.874,38.75
0.895,38.75
0.916,38.75
0.936,38.75
0.957,38.749
0.978,38.749
0.999,38.749
1.019,38.749
1.04,38.749
1.061,38.749
1.082,38.748
1.102,38.748
1.123,38.748
1.144,38.748
1.165,38.748
1.185,38.748
1.206,38.747
1.227,38.747
1.248,38.747
1.268,38.747
1.289,38.747
1.31,38.747
1.331,38.747
1.351,38.746
1.372,38.746
1.393,38.746
1.414,38.746
1.434,38.746
1.455,38.746
1.476,38.745
1.497,38.745
1.517,38.745
1.538,38.745
1.559,38.745
1.58,38.745
1.6,38.744
1.621,38.744
1.642,38.744
1.663,38.744
1.683,38.744
1.704,38.744
1.725,38.743
1.746,38.743
1.766,38.743
1.787,38.743
1.808,38.743
1.829,38.743
1.849,38.743
1.87,38.742
1.891,38.742
1.912,38.742
1.932,38.742
1.953,38.742
1.974,38.742
1.995,38.741
2.015,38.741
2.036,38.741
2.057,38.741
2.078,38.741
2.098,38.741
2.119,38.74
2.14,38.74
0.764,38.734
0.784,38.734
0.805,38.734
0.826,38.734
0.847,38.733
0.867,38.733
0.888,38.733
0.909,38.733
0.93,38.733
0.95,38.733
0.971,38.732
0.992,38.732
1.013,38.732
1.033,38.732
1.054,38.732
1.075,38.732
1.096,38.732
1.116,38.731
1.137,38.731
1.158,38.731
1.179,38.731
1.199,38.731
1.22,38.731
1.241,38.73
1.262,38.73
1.282,38.73
1.303,38.73
1.324,38.73
1.344,38.73
1.365,38.729
1.386,38.729
1.407,38.729
1.427,38.729
1.448,38.729
1.469,38.729
1.49,38.728
1.51,38.728
1.531,38.728
1.552,38.728
1.573,38.728
1.593,38.728
1.614,38.728
1.635,38.727
1.656,38.727
1.676,38.727
1.697,38.727
1.718,38.727
1.739,38.727
1.759,38.726
1.78,38.726
1.801,38.726
1.822,38.726
1.842,38.726
1.863,38.726
1.884,38.725
1.905,38.725
1.925,38.725
1.946,38.725
1.967,38.725
1.988,38.725
2.008,38.725
2.029,38.724
2.05,38.724
2.071,38.724
2.091,38.724
2.112,38.724
2.403,38.722
0.757,38.717
0.777,38.717
0.798,38.717
0.819,38.717
0.84,38.717
0.86,38.717
0.881,38.716
0.902,38.716
0.923,38.716
0.943,38.716
0.964,38.716
0.985,38.716
1.006,38.715
1.026,38.715
1.047,38.715
1.068,38.715
1.089,38.715
1.109,38.715
1.13,38.714
1.151,38.714
1.172,38.714
1.192,38.714
1.213,38.714
1.234,38.714
1.255,38.714
1.275,38.713
1.296,38.713
1.317,38.713
1.338,38.713
1.358,38.713
1.379,38.713
1.4,38.712
1.421,38.712
1.441,38.712
1.462,38.712
1.483,38.712
1.504,38.712
1.524,38.711
1.545,38.711
1.566,38.711
1.587,38.711
1.607,38.711
1.628,38.711
1.649,38.71
1.67,38.71
1.69,38.71
1.711,38.71
1.732,38.71
1.753,38.71
1.773,38.71
1.794,38.709
1.815,38.709
1.836,38.709
1.856,38.709
1.877,38.709
1.898,38.709
1.919,38.708
1.939,38.708
1.96,38.708
1.981,38.708
2.002,38.708
2.022,38.708
2.043,38.707
2.064,38.707
0.743,38.701
0.763,38.7
0.784,38.7
0.805,38.7
0.826,38.7
0.846,38.7
0.867,38.7
0.888,38.7
0.909,38.699
0.929,38.699
0.95,38.699
0.971,38.699
0.992,38.699
1.012,38.699
1.033,38.698
1.054,38.698
1.075,38.698
1.095,38.698
1.116,38.698
1.137,38.698
1.158,38.697
1.178,38.697
1.199,38.697
1.22,38.697
1.241,38.697
1.261,38.697
1.282,38.697
1.303,38.696
1.324,38.696
1.344,38.696
1.365,38.696
1.386,38.696
1.407,38.696
1.427,38.695
1.448,38.695
1.469,38.695
1.49,38.695
1.51,38.695
1.531,38.695
1.552,38.694
1.573,38.694
1.593,38.694
1.614,38.694
1.635,38.694
1.656,38.694
1.676,38.693
1.697,38.693
1.718,38.693
1.739,38.693
1.759,38.693
1.78,38.693
1.801,38.693
1.822,38.692
1.842,38.692
1.863,38.692
1.884,38.692
1.905,38.692
1.925,38.692
1.946,38.691
1.967,38.691
1.988,38.691
2.008,38.691
2.029,38.691
0.743,38.684
0.763,38.684
0.784,38.684
0.805,38.683
0.826,38.683
0.846,38.683
0.867,38.683
0.888,38.683
0.909,38.683
0.929,38.682
0.95,38.682
0.971,38.682
0.992,38.682
1.012,38.682
1.033,38.682
1.054,38.681
1.075,38.681
1.095,38.681
1.116,38.681
1.137,38.681
1.158,38.681
1.178,38.681
1.199,38.68
1.22,38.68
1.241,38.68
1.261,38.68
1.282,38.68
1.303,38.68
1.324,38.679
1.344,38.679
1.365,38.679
1.386,38.679
1.407,38.679
1.427,38.679
1.448,38.678
1.469,38.678
1.49,38.678
1.51,38.678
1.531,38.678
1.552,38.678
1.573,38.677
1.593,38.677
1.614,38.677
1.635,38.677
1.656,38.677
1.676,38.677
1.697,38.677
1.718,38.676
1.739,38.676
1.759,38.676
1.78,38.676
1.801,38.676
1.822,38.676
1.842,38.675
1.863,38.675
1.884,38.675
1.905,38.675
1.925,38.675
1.946,38.675
1.967,38.674
1.988,38.674
2.008,38.674
0.736,38.667
0.757,38.667
0.777,38.667
0.798,38.667
0.819,38.666
0.84,38.666
0.86,38.666
0.881,38.666
0.902,38.666
0.923,38.666
0.943,38.666
0.964,38.665
0.985,38.665
1.006,38.665
1.026,38.665
1.047,38.665
1.068,38.665
1.089,38.664
1.109,38.664
1.13,38.664
1.151,38.664
1.172,38.664
1.192,38.664
1.213,38.663
1.234,38.663
1.254,38.663
1.275,38.663
1.296,38.663
1.317,38.663
1.337,38.663
1.358,38.662
1.379,38.662
1.4,38.662
1.42,38.662
1.441,38.662
1.462,38.662
1.483,38.661
1.503,38.661
1.524,38.661
1.545,38.661
1.566,38.661
1.586,38.661
1.607,38.66
1.628,38.66
1.649,38.66
1.669,38.66
1.69,38.66
1.711,38.66
1.732,38.659
1.752,38.659
1.773,38.659
1.794,38.659
1.815,38.659
1.835,38.659
1.856,38.659
1.877,38.658
1.898,38.658
1.918,38.658
1.939,38.658
1.96,38.658
1.981,38.658
0.743,38.65
0.763,38.65
0.784,38.65
0.805,38.65
0.826,38.65
0.846,38.649
0.867,38.649
0.888,38.649
0.909,38.649
0.929,38.649
0.95,38.649
0.971,38.649
0.992,38.648
1.012,38.648
1.033,38.648
1.054,38.648
1.075,38.648
1.095,38.648
1.116,38.647
1.137,38.647
1.158,38.647
1.178,38.647
1.199,38.647
1.22,38.647
1.241,38.646
1.261,38.646
1.282,38.646
1.303,38.646
1.324,38.646
1.344,38.646
1.365,38.645
1.386,38.645
1.407,38.645
1.427,38.645
1.448,38.645
1.469,38.645
1.49,38.645
1.51,38.644
1.531,38.644
1.552,38.644
1.573,38.644
1.593,38.644
1.614,38.644
1.635,38.643
1.656,38.643
1.676,38.643
1.697,38.643
1.718,38.643
1.739,38.643
1.759,38.642
1.78,38.642
1.801,38.642
1.822,38.642
1.842,38.642
1.863,38.642
1.884,38.642
1.905,38.641
1.925,38.641
1.946,38.641
1.967,38.641
0.75,38.633
0.77,38.633
0.791,38.633
0.812,38.633
0.833,38.633
0.853,38.633
0.874,38.632
0.895,38.632
0.916,38.632
0.936,38.632
0.957,38.632
0.978,38.632
0.999,38.632
1.019,38.631
1.04,38.631
1.061,38.631
1.082,38.631
1.102,38.631
1.123,38.631
1.144,38.63
1.165,38.63
1.185,38.63
1.206,38.63
1.227,38.63
1.248,38.63
1.268,38.629
1.289,38.629
1.31,38.629
1.331,38.629
1.351,38.629
1.372,38.629
1.393,38.628
1.414,38.628
1.434,38.628
1.455,38.628
1.476,38.628
1.497,38.628
1.517,38.628
1.538,38.627
1.559,38.627
1.58,38.627
1.6,38.627
1.621,38.627
1.642,38.627
1.663,38.626
1.683,38.626
1.704,38.626
1.725,38.626
1.746,38.626
1.766,38.626
1.787,38.625
1.808,38.625
1.828,38.625
1.849,38.625
1.87,38.625
1.891,38.625
1.911,38.625
1.932,38.624
0.75,38.617
0.77,38.616
0.791,38.616
0.812,38.616
0.833,38.616
0.853,38.616
0.874,38.616
0.895,38.616
0.916,38.615
0.936,38.615
0.957,38.615
0.985,38.615
1.005,38.615
1.026,38.615
1.047,38.614
1.068,38.614
1.088,38.614
1.109,38.614
1.13,38.614
1.151,38.614
1.171,38.613
1.192,38.613
1.213,38.613
1.234,38.613
1.254,38.613
1.275,38.613
1.296,38.612
1.317,38.612
1.337,38.612
1.358,38.612
1.379,38.612
1.4,38.612
1.42,38.611
1.441,38.611
1.462,38.611
1.483,38.611
1.503,38.611
1.524,38.611
1.545,38.611
1.566,38.61
1.586,38.61
1.607,38.61
1.628,38.61
1.649,38.61
1.669,38.61
1.69,38.609
1.711,38.609
1.732,38.609
1.752,38.609
1.773,38.609
1.794,38.609
0.736,38.6
0.756,38.6
0.777,38.6
0.798,38.599
0.819,38.599
0.839,38.599
0.86,38.599
0.881,38.599
0.902,38.599
0.922,38.599
0.943,38.598
1.012,38.598
1.033,38.598
1.054,38.598
1.075,38.597
1.095,38.597
1.116,38.597
1.137,38.597
1.158,38.597
1.178,38.597
1.199,38.596
1.22,38.596
1.241,38.596
1.261,38.596
1.282,38.596
1.303,38.596
1.324,38.595
1.344,38.595
1.365,38.595
1.386,38.595
1.407,38.595
1.427,38.595
1.448,38.594
1.469,38.594
1.49,38.594
1.51,38.594
1.531,38.594
0.743,38.583
0.763,38.583
0.784,38.583
0.805,38.583
0.826,38.582
0.846,38.582
0.867,38.582
0.888,38.582
0.909,38.582
0.929,38.582
1.012,38.581
1.033,38.581
1.054,38.581
1.075,38.581
1.095,38.58
1.116,38.58
1.137,38.58
1.158,38.58
1.178,38.58
1.199,38.58
1.22,38.579
1.241,38.579
1.261,38.579
1.282,38.579
1.303,38.579
1.324,38.579
1.344,38.578
1.365,38.578
1.386,38.578
1.407,38.578
1.427,38.578
1.448,38.578
1.469,38.578
1.49,38.577
1.51,38.577
0.743,38.566
0.763,38.566
0.784,38.566
0.805,38.566
0.826,38.566
0.846,38.566
0.867,38.565
0.888,38.565
0.909,38.565
0.929,38.565
1.026,38.564
1.047,38.564
1.068,38.564
1.088,38.564
1.109,38.564
1.13,38.563
1.151,38.563
1.171,38.563
1.192,38.563
1.213,38.563
1.234,38.563
1.254,38.562
1.275,38.562
1.296,38.562
1.317,38.562
1.337,38.562
1.358,38.562
1.379,38.561
1.4,38.561
1.42,38.561
1.441,38.561
1.462,38.561
1.483,38.561
0.729,38.55
0.749,38.549
0.77,38.549
0.791,38.549
0.812,38.549
0.832,38.549
0.853,38.549
0.874,38.549
0.895,38.548
0.915,38.548
1.026,38.547
1.047,38.547
1.068,38.547
1.088,38.547
1.109,38.547
1.13,38.547
1.151,38.546
1.171,38.546
1.192,38.546
1.213,38.546
1.234,38.546
1.254,38.546
1.275,38.545
1.296,38.545
1.317,38.545
1.337,38.545
1.358,38.545
1.379,38.545
1.4,38.544
1.42,38.544
1.441,38.544
0.729,38.533
0.749,38.533
0.77,38.533
0.791,38.532
0.812,38.532
0.832,38.532
0.853,38.532
0.874,38.532
0.895,38.532
0.915,38.531
1.04,38.53
1.061,38.53
1.081,38.53
1.102,38.53
1.123,38.53
1.144,38.53
1.164,38.53
1.185,38.529
1.206,38.529
1.227,38.529
1.247,38.529
1.268,38.529
1.289,38.529
1.31,38.528
1.33,38.528
1.351,38.528
1.372,38.528
1.393,38.528
1.413,38.528
1.434,38.527
0.743,38.516
0.763,38.516
0.784,38.516
0.805,38.515
0.825,38.515
0.846,38.515
0.867,38.515
0.888,38.515
0.908,38.515
1.047,38.514
1.068,38.513
1.088,38.513
1.109,38.513
1.13,38.513
1.151,38.513
1.171,38.513
1.192,38.512
1.213,38.512
1.234,38.512
1.254,38.512
1.275,38.512
1.296,38.512
1.317,38.512
1.337,38.511
1.358,38.511
1.379,38.511
1.4,38.511
0.729,38.499
0.749,38.499
0.77,38.499
0.791,38.499
0.812,38.499
0.832,38.498
0.853,38.498
0.874,38.498
0.895,38.498
1.047,38.497
1.068,38.497
1.088,38.497
1.109,38.496
1.13,38.496
1.151,38.496
1.171,38.496
1.192,38.496
1.213,38.496
1.234,38.495
1.254,38.495
1.275,38.495
1.296,38.495
1.317,38.495
1.337,38.495
1.358,38.494
1.379,38.494
1.4,38.494
0.742,38.482
0.763,38.482
0.784,38.482
0.805,38.482
0.825,38.482
0.846,38.482
0.867,38.481
0.888,38.481
1.061,38.48
1.081,38.48
1.102,38.48
1.123,38.479
1.144,38.479
1.164,38.479
1.185,38.479
1.206,38.479
1.227,38.479
1.247,38.478
1.268,38.478
1.289,38.478
1.31,38.478
1.33,38.478
1.351,38.478
1.372,38.478
0.729,38.466
0.749,38.466
0.77,38.465
0.791,38.465
0.812,38.465
0.832,38.465
0.853,38.465
0.874,38.465
0.895,38.464
1.081,38.463
1.102,38.463
1.123,38.463
1.144,38.462
1.164,38.462
1.185,38.462
1.206,38.462
1.227,38.462
1.247,38.462
1.268,38.462
1.289,38.461
1.31,38.461
1.33,38.461
1.351,38.461
1.372,38.461
0.742,38.449
0.763,38.449
0.784,38.448
0.805,38.448
0.825,38.448
0.846,38.448
0.867,38.448
0.888,38.448
1.088,38.446
1.109,38.446
1.13,38.446
1.15,38.446
1.171,38.445
1.192,38.445
1.213,38.445
1.233,38.445
1.254,38.445
1.275,38.445
1.296,38.445
1.316,38.444
1.337,38.444
1.358,38.444
0.832,38.431
0.853,38.431
0.874,38.431
1.088,38.429
1.109,38.429
1.13,38.429
1.15,38.429
1.171,38.429
1.192,38.429
1.213,38.428
1.233,38.428
1.254,38.428
1.275,38.428
1.296,38.428
1.316,38.428
1.337,38.427
0.846,38.414
0.867,38.414
0.888,38.414
1.102,38.412
1.123,38.412
1.144,38.412
1.164,38.412
1.185,38.412
1.206,38.412
1.227,38.411
1.247,38.411
1.268,38.411
1.289,38.411
1.31,38.411
1.33,38.411
0.881,38.397
1.102,38.396
1.123,38.395
1.143,38.395
1.164,38.395
1.185,38.395
1.206,38.395
1.226,38.395
1.247,38.395
1.268,38.394
1.289,38.394
1.309,38.394
1.33,38.394
1.123,38.379
1.143,38.379
1.164,38.378
1.185,38.378
1.206,38.378
1.226,38.378
1.247,38.378
1.268,38.378
1.289,38.377
1.309,38.377
1.123,38.362
1.143,38.362
1.164,38.362
1.185,38.361
1.206,38.361
1.226,38.361
1.247,38.361
1.268,38.361
1.289,38.361
1.309,38.36
1.137,38.345
1.157,38.345
1.178,38.345
1.199,38.345
1.22,38.344
1.24,38.344
1.261,38.344
1.282,38.344
1.302,38.344
1.143,38.328
1.164,38.328
1.185,38.328
1.206,38.328
1.226,38.328
1.247,38.327
1.268,38.327
1.289,38.327
1.15,38.311
1.171,38.311
1.192,38.311
1.213,38.311
1.233,38.311
1.254,38.311
1.275,38.31
1.15,38.295
1.171,38.294
1.192,38.294
1.213,38.294
1.233,38.294
1.254,38.294
1.275,38.294
1.157,38.278
1.178,38.278
1.199,38.277
1.219,38.277
1.24,38.277
1.261,38.277
1.282,38.277
1.178,38.261
1.199,38.261
1.219,38.26
1.24,38.26
1.261,38.26
1.282,38.26
1.178,38.244
1.199,38.244
1.219,38.244
1.24,38.243
1.261,38.243
1.282,38.243
1.185,38.227
1.206,38.227
1.226,38.227
1.247,38.227
1.268,38.226
1.289,38.226
1.219,38.21
1.24,38.21
1.261,38.21
1.282,38.21
1.302,38.209
1.233,38.193
1.254,38.193
1.275,38.193
1.295,38.193
1.261,38.176
1.282,38.176
1.302,38.176
1.268,38.159
1.288,38.159
1.309,38.159
1.288,38.142
1.309,38.142
1.33,38.142
1.337,38.125
1.358,38.125
1.378,38.125
1.392,38.108
1.399,38.091
1.42,38.091
1.413,38.074
1.44,38.074
1.44,38.057
1.461,38.057
1.461,38.04
1.475,38.023
3.01,38.012
3.031,38.011
1.489,38.007
3.01,37.995
3.031,37.995
3.052,37.995
1.496,37.99
3.01,37.978
3.031,37.978
3.052,37.978
1.496,37.973
2.92,37.962
2.941,37.962
2.962,37.962
2.983,37.961
3.003,37.961
3.024,37.961
3.045,37.961
3.066,37.961
1.516,37.956
2.934,37.945
2.955,37.945
2.976,37.945
2.996,37.945
3.045,37.944
3.066,37.944
2.962,37.928
2.983,37.928
3.003,37.928
3.066,37.927
3.086,37.927
2.969,37.911
2.99,37.911
3.01,37.911
3.072,37.91
3.093,37.91
2.976,37.894
2.996,37.894
3.017,37.894
3.072,37.894
3.093,37.893
2.976,37.878
2.996,37.877
3.017,37.877
3.059,37.877
3.079,37.877
3.1,37.877
2.989,37.861
3.01,37.861
3.031,37.86
3.052,37.86
3.072,37.86
3.093,37.86
2.983,37.844
3.003,37.844
3.024,37.844
3.045,37.843
3.065,37.843
3.086,37.843
2.969,37.827
2.989,37.827
3.01,37.827
3.031,37.827
3.052,37.827
2.955,37.811
2.976,37.81
2.996,37.81
3.017,37.81
3.038,37.81
3.059,37.81
2.976,37.794
2.996,37.793
3.017,37.793
3.038,37.793
3.059,37.793
2.996,37.777
3.017,37.777
3.038,37.776
3.01,37.76
3.031,37.76
3.486,37.001
3.188,36.684
3.23,36.65
3.278,36.364
3.292,36.347
3.299,36.33
3.299,36.314
3.285,36.297
3.306,36.297
3.326,36.297
3.299,36.28
3.319,36.28
3.34,36.28
3.361,36.28
3.34,36.263
3.361,36.263
3.354,36.246
3.582,36.127
3.575,36.093
3.485,35.792
3.471,35.708
3.492,35.708
3.485,35.691
3.478,35.674
3.478,35.657
3.485,35.641
3.491,35.607
3.484,35.557
2.148,33.972
2.175,33.972
2.196,33.971
2.175,33.955
2.196,33.955
2.175,33.938
2.196,33.938
2.182,33.921
2.203,33.921
2.196,33.904
2.189,33.887
2.182,33.871
2.203,33.871
2.196,33.854
2.189,33.837
2.21,33.837
2.21,33.82
2.23,33.82
2.223,33.803
2.244,33.803
2.223,33.786
2.244,33.786
2.21,33.77
2.23,33.77
4.194,33.755
2.216,33.753
2.237,33.753
4.194,33.738
4.215,33.738
4.236,33.737
2.209,33.736
2.23,33.736
2.251,33.736
4.194,33.721
4.215,33.721
4.236,33.721
4.257,33.721
2.223,33.719
2.244,33.719
2.265,33.719
4.194,33.704
4.215,33.704
4.236,33.704
4.257,33.704
2.223,33.702
2.244,33.702
2.265,33.702
2.285,33.702
2.306,33.702
4.194,33.687
4.215,33.687
4.236,33.687
4.257,33.687
2.223,33.686
2.244,33.686
2.265,33.685
2.285,33.685
2.306,33.685
2.327,33.685
4.215,33.67
4.236,33.67
4.257,33.67
2.237,33.669
2.258,33.669
2.299,33.668
2.32,33.668
2.341,33.668
4.222,33.654
4.243,33.653
2.223,33.652
2.244,33.652
2.327,33.651
2.348,33.651
4.222,33.637
4.243,33.637
4.263,33.637
2.237,33.635
2.341,33.634
2.361,33.634
2.382,33.634
4.215,33.62
4.236,33.62
4.257,33.62
2.23,33.618
2.251,33.618
2.375,33.617
2.396,33.617
4.229,33.603
4.25,33.603
2.237,33.602
2.424,33.6
2.444,33.6
2.465,33.6
4.229,33.586
2.223,33.585
2.244,33.585
2.431,33.583
2.451,33.583
2.472,33.583
2.493,33.583
4.236,33.57
2.237,33.568
2.437,33.567
2.458,33.566
2.479,33.566
2.5,33.566
2.52,33.566
2.23,33.551
2.251,33.551
2.451,33.55
2.472,33.549
2.493,33.549
2.514,33.549
2.534,33.549
2.244,33.534
2.265,33.534
2.465,33.533
2.486,33.533
2.52,33.532
2.541,33.532
2.244,33.518
2.265,33.517
2.465,33.516
2.23,33.501
2.251,33.501
2.271,33.501
2.472,33.499
2.237,33.484
2.258,33.484
2.278,33.484
2.472,33.482
2.237,33.467
2.258,33.467
2.278,33.467
2.465,33.466
2.652,33.464
2.244,33.45
2.264,33.45
2.285,33.45
2.472,33.449
2.237,33.434
2.257,33.434
2.278,33.433
2.472,33.432
2.237,33.417
2.257,33.417
2.278,33.417
2.472,33.415
2.237,33.4
2.257,33.4
2.278,33.4
2.472,33.398
2.23,33.383
2.25,33.383
2.271,33.383
2.472,33.382
2.23,33.367
2.25,33.366
2.271,33.366
2.479,33.365
2.237,33.35
2.257,33.35
2.278,33.349
2.23,33.333
2.25,33.333
2.271,33.333
1.967,33.318
2.237,33.316
2.257,33.316
2.278,33.316
2.223,33.3
2.243,33.299
2.264,33.299
2.285,33.299
2.499,33.297
2.237,33.283
2.257,33.282
2.278,33.282
2.492,33.281
2.23,33.266
2.25,33.266
2.271,33.266
2.492,33.264
2.223,33.249
2.243,33.249
2.264,33.249
2.485,33.247
2.216,33.232
2.236,33.232
2.257,33.232
2.216,33.216
2.236,33.215
2.257,33.215
2.223,33.199
2.243,33.199
2.264,33.198
2.229,33.182
2.25,33.182
2.209,33.165
2.229,33.165
2.25,33.165
2.216,33.148
2.236,33.148
2.257,33.148
2.223,33.132
2.243,33.131
2.216,33.115
2.236,33.115
2.209,33.098
2.229,33.098
2.209,33.081
2.229,33.081
2.209,33.065
2.229,33.064
2.25,33.064
2.222,33.048
2.243,33.048
2.215,33.031
2.236,33.031
2.202,33.014
2.222,33.014
2.195,32.998
2.215,32.997
2.236,32.997
2.202,32.981
2.222,32.98
2.181,32.964
2.202,32.964
2.222,32.964
2.181,32.947
2.202,32.947
2.222,32.947
2.658,32.944
2.188,32.93
2.208,32.93
2.651,32.927
2.181,32.914
2.201,32.913
2.651,32.91
2.181,32.897
2.201,32.897
2.167,32.88
2.188,32.88
2.644,32.877
2.174,32.863
2.194,32.863
2.651,32.86
2.181,32.846
2.201,32.846
2.174,32.83
2.194,32.83
2.174,32.813
2.194,32.813
2.16,32.796
2.181,32.796
2.637,32.793
2.167,32.779
2.187,32.779
2.153,32.763
2.174,32.763
2.194,32.762
2.63,32.759
2.16,32.746
2.181,32.746
2.609,32.742
2.63,32.742
2.153,32.729
2.174,32.729
2.194,32.729
2.616,32.726
2.146,32.712
2.167,32.712
2.187,32.712
2.139,32.696
2.16,32.696
2.18,32.695
2.602,32.692
2.146,32.679
2.167,32.679
2.582,32.676
2.125,32.662
2.146,32.662
2.568,32.659
2.588,32.659
2.139,32.645
2.16,32.645
2.575,32.642
2.125,32.629
2.146,32.628
2.554,32.625
2.575,32.625
2.125,32.612
2.146,32.612
2.54,32.609
2.561,32.609
2.118,32.595
2.139,32.595
2.533,32.592
2.554,32.592
2.111,32.578
2.132,32.578
2.153,32.578
2.54,32.575
2.097,32.562
2.118,32.562
2.139,32.561
2.526,32.558
2.547,32.558
2.09,32.545
2.111,32.545
2.132,32.545
2.526,32.542
2.083,32.528
2.104,32.528
2.125,32.528
2.519,32.525
2.09,32.511
2.111,32.511
2.132,32.511
2.519,32.508
2.09,32.495
2.111,32.494
2.132,32.494
3.086,32.487
2.09,32.478
2.111,32.478
2.491,32.475
2.097,32.461
2.118,32.461
2.498,32.458
2.09,32.444
2.111,32.444
2.491,32.441
2.083,32.427
2.104,32.427
2.484,32.424
2.069,32.411
2.09,32.411
2.111,32.41
2.484,32.408
2.069,32.394
2.09,32.394
2.464,32.391
2.484,32.391
2.062,32.377
2.083,32.377
2.457,32.374
2.477,32.374
2.056,32.361
2.076,32.36
2.45,32.358
2.47,32.357
2.049,32.344
2.069,32.344
2.09,32.343
2.45,32.341
2.47,32.341
2.049,32.327
2.069,32.327
2.09,32.327
2.111,32.327
2.45,32.324
2.47,32.324
2.042,32.31
2.062,32.31
2.083,32.31
2.104,32.31
2.436,32.307
2.457,32.307
2.021,32.294
2.042,32.293
2.062,32.293
2.083,32.293
2.104,32.293
2.429,32.291
2.45,32.29
2.014,32.277
2.035,32.277
2.09,32.276
2.111,32.276
2.436,32.274
2.0,32.26
2.021,32.26
2.422,32.257
2.443,32.257
2.0,32.243
2.021,32.243
2.429,32.24
1.979,32.227
2.0,32.227
2.422,32.223
1.958,32.21
1.979,32.21
2.415,32.207
1.945,32.193
1.965,32.193
1.986,32.193
2.422,32.19
1.945,32.177
1.965,32.177
2.401,32.173
2.422,32.173
1.938,32.16
1.958,32.16
2.394,32.156
1.917,32.143
1.938,32.143
2.38,32.14
2.401,32.14
1.91,32.127
1.931,32.126
2.38,32.123
2.401,32.123
1.889,32.11
1.91,32.11
2.373,32.106
2.394,32.106
1.875,32.093
1.896,32.093
2.373,32.089
2.394,32.089
1.868,32.077
1.889,32.076
1.91,32.076
2.366,32.073
1.827,32.06
1.848,32.06
1.868,32.06
2.353,32.056
2.373,32.056
1.827,32.043
1.848,32.043
1.868,32.043
2.352,32.039
1.799,32.027
1.82,32.027
1.841,32.026
2.339,32.023
2.359,32.022
1.792,32.01
1.813,32.01
1.834,32.01
2.339,32.006
2.359,32.006
1.792,31.993
1.813,31.993
2.325,31.989
2.346,31.989
1.778,31.976
1.799,31.976
2.325,31.972
2.345,31.972
1.744,31.96
1.765,31.96
2.311,31.956
2.332,31.955
1.73,31.943
1.751,31.943
2.297,31.939
2.318,31.939
1.688,31.927
1.709,31.927
1.73,31.926
2.283,31.922
2.304,31.922
2.325,31.922
1.695,31.91
1.716,31.91
2.276,31.905
2.297,31.905
2.318,31.905
2.345,31.905
