x_km,y_km,logK_mean,logK_sd,n_mean,n_sd,h_mean
0.466569924812022,30.5342735119049,4.20520570755005,0.06900078320114,0.260038626790047,0.00533240434253172,34.1514764022827
0.466569924812022,30.5860265178573,4.21201612472534,0.0639142768124194,0.260628482699394,0.00510281417572683,33.9563199996948
0.466569924812022,30.6377795238097,4.22072637557983,0.0819162480171077,0.261389945745468,0.00619087504530812,33.7401615142822
0.466569924812022,30.6895325297621,4.23912178039551,0.0619066985814818,0.262444988489151,0.00485935623130584,33.7866864776611
0.466569924812022,30.7412855357144,4.24084824562073,0.0676247327196668,0.262875460982323,0.00526298409378833,33.8600186538696
0.466569924812022,30.7930385416668,4.21356087684631,0.0692850728602453,0.260665464997292,0.00518145718475341,33.5773511123657
0.466569924812022,30.8447915476192,4.25121765136719,0.0626359226818874,0.263519551157951,0.00468802986793912,33.9797808456421
0.466569924812022,30.8965445535716,4.26250595092773,0.0605000343865341,0.264004498124123,0.00463999769441426,33.9578809356689
0.466569924812022,30.948297559524,4.26436958312988,0.0601621328586108,0.264318089485168,0.00468391411784961,33.7608829116821
0.466569924812022,31.0000505654763,4.26018580436707,0.0641130756318265,0.264258139133453,0.00516224613498442,33.5770349121094
0.466569924812022,31.0518035714287,4.26467702865601,0.0697300224108799,0.264227754473686,0.00534831485584491,34.103398475647
0.518411027568913,29.861484434524,4.18196610450745,0.0596423566659757,0.258460697829723,0.00439189379749992,33.7837038421631
0.518411027568913,29.9132374404763,4.16988326072693,0.0589705083300534,0.257694418430328,0.0045623805930611,34.0270790863037
0.518411027568913,29.9649904464287,4.17014176368713,0.0518195448664013,0.257670159041882,0.00379307389490017,33.7706790924072
0.518411027568913,30.0167434523811,4.17053705215454,0.0609447342136502,0.257775323390961,0.00475568884745301,33.8592232131958
0.518411027568913,30.0684964583335,4.16831236839294,0.0498246367689101,0.257730869650841,0.0034952437372767,33.8537464523315
0.518411027568913,30.1202494642859,4.19350131988525,0.072730703277403,0.259200781583786,0.00540228895707829,33.8954074859619
0.518411027568913,30.1720024702382,4.18018853187561,0.053241399205104,0.258263369202614,0.0039380817586018,34.0372264862061
0.518411027568913,30.2237554761906,4.18660032272339,0.0592262691746135,0.258917720913887,0.00447694071656314,33.626710395813
0.518411027568913,30.275508482143,4.18331201553345,0.0470042641614557,0.258525162339211,0.00355393495272097,33.6464124298096
0.518411027568913,30.3272614880954,4.18951633453369,0.064963188824929,0.258894993662834,0.00504426474956021,33.5679859161377
0.518411027568913,30.3790144940478,4.19880498886108,0.0636139829628671,0.259504837989807,0.00459435829651092,34.0856432723999
0.518411027568913,30.4307675000002,4.19135224342346,0.0615672967105185,0.259126673936844,0.00457696184647141,33.7686656951904
0.518411027568913,30.4825205059525,4.21926502227783,0.0541208313222097,0.261024615764618,0.00415245682796122,33.5376233291626
0.518411027568913,30.5342735119049,4.20896160125732,0.0505925969007048,0.260402466654778,0.00396313475021637,33.8027616119385
0.518411027568913,30.5860265178573,4.21276077270508,0.0552975064289302,0.260604639053345,0.00411289637985739,33.8397796630859
0.518411027568913,30.6377795238097,4.21156430244446,0.0759833885788867,0.260470923185349,0.00559456840026048,33.9709984588623
0.518411027568913,30.6895325297621,4.23859462738037,0.0594966386671163,0.262322818636894,0.00461546022848958,33.5695551681519
0.518411027568913,30.7412855357144,4.22520925521851,0.0605834324287387,0.261536856293678,0.00478729489922592,34.1736261367798
0.518411027568913,30.7930385416668,4.22615738868713,0.0626477773862791,0.261576891541481,0.00497433550980294,33.7685731887817
0.518411027568913,30.8447915476192,4.25509851455688,0.0654530127702736,0.263764510750771,0.00516826839336838,33.7971849441528
0.518411027568913,30.8965445535716,4.24810901641846,0.0528862217953456,0.263251615166664,0.00397952049972986,33.9584599304199
0.518411027568913,30.948297559524,4.26581674575806,0.065470633000578,0.264538387656212,0.00507217725300888,33.6111050796509
0.518411027568913,31.0000505654763,4.26181066513062,0.0579753397869258,0.264251337051392,0.00443969414658486,33.7323682022095
0.518411027568913,31.0518035714287,4.2674084186554,0.0742080345091853,0.264568529725075,0.00578944675116897,33.5160717391968
0.570252130325804,29.861484434524,4.15861000537872,0.0558786744939335,0.256670314371586,0.00422203692956527,34.0688502120972
0.570252130325804,29.9132374404763,4.16506008148193,0.0644920979610357,0.25721093416214,0.00480197436656029,33.8999822998047
0.570252130325804,29.9649904464287,4.16596248626709,0.0631695127950964,0.257258386909962,0.00461228653027594,33.6239906692505
